,ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize,bind,pdbid
166,1e6s,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1e6s,3.22,0,0,0,0,0,0,0,0,0,0,0,1e6s
167,1ebw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ebw,9.05,0,0,0,0,0,0,0,0,0,0,1,1ebw
168,1ebz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ebz,9.4,0,0,0,0,0,0,0,0,0,0,1,1ebz
169,1ec0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ec0,8.49,0,0,0,0,0,0,0,0,0,0,1,1ec0
170,1ec1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ec1,8.92,0,0,0,0,0,0,0,0,0,0,1,1ec1
171,1ec2,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ec2,10.0,0,0,0,0,0,0,0,0,0,0,1,1ec2
172,1ec3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ec3,9.04,0,0,0,0,0,0,0,0,0,0,1,1ec3
173,1ec9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ec9,3.1,0,0,0,0,0,0,0,0,0,0,0,1ec9
174,1ecq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ecq,3.0,0,0,0,0,0,0,0,0,0,0,0,1ecq
175,1ecv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ecv,4.85,0,0,0,0,0,0,0,0,0,0,0,1ecv
176,1efy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1efy,8.22,0,0,0,0,0,0,0,0,0,0,1,1efy
177,1egh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1egh,5.7,0,0,0,0,0,0,0,0,0,0,0,1egh
178,1ejn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ejn,5.62,0,0,0,0,0,0,0,0,0,0,0,1ejn
179,1ela,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ela,6.36,0,0,0,0,0,0,0,0,0,0,2,1ela
180,1elb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1elb,7.15,0,0,0,0,0,0,0,0,0,0,2,1elb
181,1elc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1elc,6.66,0,0,0,0,0,0,0,0,0,0,2,1elc
182,1eld,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1eld,6.7,0,0,0,0,0,0,0,0,0,0,2,1eld
183,1ele,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ele,6.85,0,0,0,0,0,0,0,0,0,0,2,1ele
184,1elr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1elr,4.96,0,0,0,0,0,0,0,0,0,0,0,1elr
185,1enu,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1enu,5.08,0,0,0,0,0,0,0,0,0,0,0,1enu
186,1eoc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1eoc,6.05,0,0,0,0,0,0,0,0,0,0,2,1eoc
187,1epo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1epo,7.96,0,0,0,0,0,0,0,0,0,0,2,1epo
188,1erb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1erb,8.1,0,0,0,0,0,0,0,0,0,0,1,1erb
189,1ew8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ew8,2.26,0,0,0,0,0,0,0,0,0,0,0,1ew8
190,1ew9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ew9,3.22,0,0,0,0,0,0,0,0,0,0,0,1ew9
191,1ez9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ez9,5.1,0,0,0,0,0,0,0,0,0,0,0,1ez9
192,1ezq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ezq,9.05,0,0,0,0,0,0,0,0,0,0,1,1ezq
193,1f0r,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f0r,7.66,0,0,0,0,0,0,0,0,0,0,2,1f0r
194,1f0s,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f0s,7.74,0,0,0,0,0,0,0,0,0,0,2,1f0s
195,1f0t,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f0t,6.0,0,0,0,0,0,0,0,0,0,0,2,1f0t
196,1f0u,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f0u,7.16,0,0,0,0,0,0,0,0,0,0,2,1f0u
197,1f3e,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f3e,6.7,0,0,0,0,0,0,0,0,0,0,2,1f3e
198,1f4e,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f4e,2.96,0,0,0,0,0,0,0,0,0,0,0,1f4e
199,1f4f,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f4f,4.62,0,0,0,0,0,0,0,0,0,0,0,1f4f
200,1f4g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f4g,6.48,0,0,0,0,0,0,0,0,0,0,2,1f4g
201,1f4x,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f4x,5.59,0,0,0,0,0,0,0,0,0,0,0,1f4x
202,1f5k,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f5k,3.74,0,0,0,0,0,0,0,0,0,0,0,1f5k
203,1f73,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f73,2.39,0,0,0,0,0,0,0,0,0,0,0,1f73
204,1f74,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f74,3.05,0,0,0,0,0,0,0,0,0,0,0,1f74
205,1f8b,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f8b,5.4,0,0,0,0,0,0,0,0,0,0,0,1f8b
206,1f8c,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f8c,7.4,0,0,0,0,0,0,0,0,0,0,2,1f8c
207,1f8d,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f8d,3.4,0,0,0,0,0,0,0,0,0,0,0,1f8d
208,1f8e,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1f8e,4.82,0,0,0,0,0,0,0,0,0,0,0,1f8e
209,1fao,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fao,7.37,0,0,0,0,0,0,0,0,0,0,2,1fao
210,1fch,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fch,7.15,0,0,0,0,0,0,0,0,0,0,2,1fch
211,1fcx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fcx,7.19,0,0,0,0,0,0,0,0,0,0,2,1fcx
212,1fcy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fcy,8.52,0,0,0,0,0,0,0,0,0,0,1,1fcy
213,1fcz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fcz,9.22,0,0,0,0,0,0,0,0,0,0,1,1fcz
214,1fd0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fd0,8.4,0,0,0,0,0,0,0,0,0,0,1,1fd0
215,1fh7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fh7,5.24,0,0,0,0,0,0,0,0,0,0,0,1fh7
216,1fh8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fh8,6.89,0,0,0,0,0,0,0,0,0,0,2,1fh8
217,1fhd,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fhd,6.82,0,0,0,0,0,0,0,0,0,0,2,1fhd
218,1fiv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fiv,6.59,0,0,0,0,0,0,0,0,0,0,2,1fiv
219,1fjs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fjs,9.96,0,0,0,0,0,0,0,0,0,0,1,1fjs
220,1fkb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fkb,9.7,0,0,0,0,0,0,0,0,0,0,1,1fkb
221,1fkf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fkf,9.4,0,0,0,0,0,0,0,0,0,0,1,1fkf
222,1fkg,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fkg,8.0,0,0,0,0,0,0,0,0,0,0,2,1fkg
223,1fkh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fkh,8.15,0,0,0,0,0,0,0,0,0,0,1,1fkh
224,1fki,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fki,7.0,0,0,0,0,0,0,0,0,0,0,2,1fki
225,1fkn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fkn,8.8,0,0,0,0,0,0,0,0,0,0,1,1fkn
226,1fkw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fkw,5.05,0,0,0,0,0,0,0,0,0,0,0,1fkw
227,1flr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1flr,10.0,0,0,0,0,0,0,0,0,0,0,1,1flr
228,1fm9,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fm9,9.0,0,0,0,0,0,0,0,0,0,0,1,1fm9
229,1fq5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fq5,8.4,0,0,0,0,0,0,0,0,0,0,1,1fq5
230,1ft7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ft7,5.18,0,0,0,0,0,0,0,0,0,0,0,1ft7
231,1ftm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ftm,7.61,0,0,0,0,0,0,0,0,0,0,2,1ftm
232,1fv0,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fv0,5.93,0,0,0,0,0,0,0,0,0,0,0,1fv0
233,1fzj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fzj,8.1,0,0,0,0,0,0,0,0,0,0,1,1fzj
234,1fzk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fzk,8.4,0,0,0,0,0,0,0,0,0,0,1,1fzk
235,1fzm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fzm,7.7,0,0,0,0,0,0,0,0,0,0,2,1fzm
236,1fzo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fzo,7.89,0,0,0,0,0,0,0,0,0,0,2,1fzo
237,1fzq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1fzq,7.62,0,0,0,0,0,0,0,0,0,0,2,1fzq
238,1g1d,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g1d,9.44,0,0,0,0,0,0,0,0,0,0,1,1g1d
239,1g2l,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g2l,7.24,0,0,0,0,0,0,0,0,0,0,2,1g2l
240,1g30,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g30,6.85,0,0,0,0,0,0,0,0,0,0,2,1g30
241,1g32,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g32,6.11,0,0,0,0,0,0,0,0,0,0,2,1g32
242,1g35,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g35,8.14,0,0,0,0,0,0,0,0,0,0,1,1g35
243,1g36,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g36,7.17,0,0,0,0,0,0,0,0,0,0,2,1g36
244,1g3e,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g3e,5.38,0,0,0,0,0,0,0,0,0,0,0,1g3e
245,1g45,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g45,8.64,0,0,0,0,0,0,0,0,0,0,1,1g45
246,1g46,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g46,8.8,0,0,0,0,0,0,0,0,0,0,1,1g46
247,1g48,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g48,8.41,0,0,0,0,0,0,0,0,0,0,1,1g48
248,1g4j,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g4j,8.7,0,0,0,0,0,0,0,0,0,0,1,1g4j
249,1g4o,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g4o,8.25,0,0,0,0,0,0,0,0,0,0,1,1g4o
250,1g52,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g52,9.54,0,0,0,0,0,0,0,0,0,0,1,1g52
251,1g53,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g53,9.04,0,0,0,0,0,0,0,0,0,0,1,1g53
252,1g54,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g54,8.82,0,0,0,0,0,0,0,0,0,0,1,1g54
253,1g74,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g74,6.52,0,0,0,0,0,0,0,0,0,0,2,1g74
254,1g7f,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g7f,5.47,0,0,0,0,0,0,0,0,0,0,0,1g7f
255,1g7g,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g7g,6.6,0,0,0,0,0,0,0,0,0,0,2,1g7g
256,1g7q,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g7q,6.06,0,0,0,0,0,0,0,0,0,0,2,1g7q
257,1g7v,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g7v,6.4,0,0,0,0,0,0,0,0,0,0,2,1g7v
258,1g98,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g98,5.7,0,0,0,0,0,0,0,0,0,0,0,1g98
259,1g9r,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1g9r,5.7,0,0,0,0,0,0,0,0,0,0,0,1g9r
260,1gaf,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gaf,8.0,0,0,0,0,0,0,0,0,0,0,2,1gaf
261,1gai,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gai,8.0,0,0,0,0,0,0,0,0,0,0,2,1gai
262,1gar,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gar,10.0,0,0,0,0,0,0,0,0,0,0,1,1gar
263,1gcz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gcz,5.13,0,0,0,0,0,0,0,0,0,0,0,1gcz
264,1gfy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gfy,5.08,0,0,0,0,0,0,0,0,0,0,0,1gfy
265,1ghv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ghv,4.35,0,0,0,0,0,0,0,0,0,0,0,1ghv
266,1ghw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ghw,4.2,0,0,0,0,0,0,0,0,0,0,0,1ghw
267,1ghy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ghy,8.1,0,0,0,0,0,0,0,0,0,0,1,1ghy
268,1ghz,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1ghz,4.8,0,0,0,0,0,0,0,0,0,0,0,1ghz
269,1gi4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gi4,7.19,0,0,0,0,0,0,0,0,0,0,2,1gi4
270,1gi7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gi7,4.51,0,0,0,0,0,0,0,0,0,0,0,1gi7
271,1gj6,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gj6,7.0,0,0,0,0,0,0,0,0,0,0,2,1gj6
272,1gj7,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gj7,7.89,0,0,0,0,0,0,0,0,0,0,2,1gj7
273,1gj8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gj8,6.96,0,0,0,0,0,0,0,0,0,0,2,1gj8
274,1gja,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gja,5.42,0,0,0,0,0,0,0,0,0,0,0,1gja
275,1gjc,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gjc,6.35,0,0,0,0,0,0,0,0,0,0,2,1gjc
276,1gjd,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gjd,5.22,0,0,0,0,0,0,0,0,0,0,0,1gjd
277,1gnm,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gnm,6.25,0,0,0,0,0,0,0,0,0,0,2,1gnm
278,1gnn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gnn,5.68,0,0,0,0,0,0,0,0,0,0,0,1gnn
279,1gno,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gno,7.7,0,0,0,0,0,0,0,0,0,0,2,1gno
280,1grp,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1grp,3.72,0,0,0,0,0,0,0,0,0,0,0,1grp
281,1gu1,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gu1,4.52,0,0,0,0,0,0,0,0,0,0,0,1gu1
282,1gvw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gvw,6.96,0,0,0,0,0,0,0,0,0,0,2,1gvw
283,1gvx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gvx,7.22,0,0,0,0,0,0,0,0,0,0,2,1gvx
284,1gx8,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gx8,6.37,0,0,0,0,0,0,0,0,0,0,2,1gx8
285,1gyx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gyx,2.48,0,0,0,0,0,0,0,0,0,0,0,1gyx
286,1gyy,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gyy,3.64,0,0,0,0,0,0,0,0,0,0,0,1gyy
287,1gz4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1gz4,3.7,0,0,0,0,0,0,0,0,0,0,0,1gz4
288,1h0a,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h0a,5.44,0,0,0,0,0,0,0,0,0,0,0,1h0a
289,1h1d,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h1d,8.22,0,0,0,0,0,0,0,0,0,0,1,1h1d
290,1h1s,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h1s,8.22,0,0,0,0,0,0,0,0,0,0,1,1h1s
291,1h2k,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h2k,2.92,0,0,0,0,0,0,0,0,0,0,0,1h2k
292,1h2t,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h2t,7.89,0,0,0,0,0,0,0,0,0,0,2,1h2t
293,1h46,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h46,3.57,0,0,0,0,0,0,0,0,0,0,0,1h46
294,1h4w,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h4w,4.66,0,0,0,0,0,0,0,0,0,0,0,1h4w
295,1h5v,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h5v,3.93,0,0,0,0,0,0,0,0,0,0,0,1h5v
296,1h6h,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1h6h,5.3,0,0,0,0,0,0,0,0,0,0,0,1h6h
297,1hbv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hbv,6.37,0,0,0,0,0,0,0,0,0,0,2,1hbv
298,1hdq,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hdq,5.82,0,0,0,0,0,0,0,0,0,0,0,1hdq
299,1hee,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hee,5.34,0,0,0,0,0,0,0,0,0,0,0,1hee
300,1hfs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hfs,8.7,0,0,0,0,0,0,0,0,0,0,1,1hfs
301,1hi3,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hi3,4.19,0,0,0,0,0,0,0,0,0,0,0,1hi3
302,1hi4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hi4,4.49,0,0,0,0,0,0,0,0,0,0,0,1hi4
303,1hi5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hi5,4.04,0,0,0,0,0,0,0,0,0,0,0,1hi5
304,1hih,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hih,8.05,0,0,0,0,0,0,0,0,0,0,1,1hih
305,1hii,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hii,7.28,0,0,0,0,0,0,0,0,0,0,2,1hii
306,1hk4,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hk4,5.31,0,0,0,0,0,0,0,0,0,0,0,1hk4
307,1hlk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hlk,5.0,0,0,0,0,0,0,0,0,0,0,0,1hlk
308,1hmr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hmr,6.55,0,0,0,0,0,0,0,0,0,0,2,1hmr
309,1hms,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hms,6.37,0,0,0,0,0,0,0,0,0,0,2,1hms
310,1hmt,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hmt,5.79,0,0,0,0,0,0,0,0,0,0,0,1hmt
311,1hnn,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hnn,6.24,0,0,0,0,0,0,0,0,0,0,2,1hnn
312,1hos,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hos,8.55,0,0,0,0,0,0,0,0,0,0,1,1hos
313,1hp5,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hp5,6.55,0,0,0,0,0,0,0,0,0,0,2,1hp5
314,1hpo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hpo,9.22,0,0,0,0,0,0,0,0,0,0,1,1hpo
315,1hpv,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hpv,9.22,0,0,0,0,0,0,0,0,0,0,1,1hpv
316,1hpx,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hpx,11.26,0,0,0,0,0,0,0,0,0,0,1,1hpx
317,1hsh,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hsh,9.42,0,0,0,0,0,0,0,0,0,0,1,1hsh
318,1hsl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hsl,7.19,0,0,0,0,0,0,0,0,0,0,2,1hsl
319,1hvj,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hvj,11.4,0,0,0,0,0,0,0,0,0,0,1,1hvj
320,1hvk,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hvk,10.96,0,0,0,0,0,0,0,0,0,0,1,1hvk
321,1hvl,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hvl,9.95,0,0,0,0,0,0,0,0,0,0,1,1hvl
322,1hvr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hvr,9.51,0,0,0,0,0,0,0,0,0,0,1,1hvr
323,1hvs,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hvs,10.3,0,0,0,0,0,0,0,0,0,0,1,1hvs
324,1hwr,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hwr,8.33,0,0,0,0,0,0,0,0,0,0,1,1hwr
325,1hxb,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hxb,9.92,0,0,0,0,0,0,0,0,0,0,1,1hxb
326,1hxw,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hxw,10.82,0,0,0,0,0,0,0,0,0,0,1,1hxw
327,1hyo,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1hyo,4.07,0,0,0,0,0,0,0,0,0,0,0,1hyo
328,1i00,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1i00,6.34,0,0,0,0,0,0,0,0,0,0,2,1i00
329,1i1e,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1i1e,5.03,0,0,0,0,0,0,0,0,0,0,0,1i1e
330,1i2s,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1i2s,3.31,0,0,0,0,0,0,0,0,0,0,0,1i2s
331,1i37,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1i37,9.57,0,0,0,0,0,0,0,0,0,0,1,1i37
332,1i5r,0/pdbbind2016_refined_pybel_processed_crystal_48_radius1_sigma1_rot0_train/1i5r,8.52,0,0,0,0,0,0,0,0,0,0,1,1i5r
